Date;East Metal Co.;Sakura Steelworks;Black Forest Steel Co.
06.11.2021;719.0244883;804.9332969;822.185677
07.11.2021;716.11855;804.517718;822.8031045
08.11.2021;720.1450151;801.7986021;820.7780607
09.11.2021;721.5397524;804.2986434;823.4382254
10.11.2021;722.1140324;805.8561764;824.4473193
11.11.2021;721.275154;805.8800173;825.2917716
12.11.2021;722.2290026;804.7540334;823.96393
13.11.2021;721.6331261;805.2298727;825.9489935
14.11.2021;722.9814567;804.8282323;826.1280977
15.11.2021;724.0422906;805.1844948;826.8778599
16.11.2021;724.6540511;805.7665349;827.7131584
17.11.2021;727.6216791;806.0145167;827.9176274
18.11.2021;723.1211879;807.9865636;829.7524246
19.11.2021;722.9342881;804.7495079;825.811515
20.11.2021;724.3962686;804.3845334;825.2156945
21.11.2021;726.6658772;805.1304941;825.4073834
22.11.2021;723.9399427;806.4372027;826.6724047
23.11.2021;721.8648587;804.4970426;823.5088821
24.11.2021;721.184588;803.2031307;820.5161294
25.11.2021;717.0819301;801.9793401;820.453751
26.11.2021;716.4814892;799.5206493;817.0186936
27.11.2021;718.7662218;798.8906389;815.4228197
28.11.2021;717.9231835;800.024221;816.7172471
29.11.2021;721.0582742;799.3210262;814.3466883
30.11.2021;723.4678365;800.9700718;815.9810909
01.12.2021;721.9131869;802.4749814;817.3232755
02.12.2021;720.8558355;801.4843165;816.7115256
03.12.2021;720.374325;800.8724799;816.7239255
04.12.2021;719.2260079;800.5070401;815.9763986
05.12.2021;714.9373184;799.601852;814.3369869
06.12.2021;714.9536733;797.0107637;811.6160744
07.12.2021;714.4911563;796.8959247;809.96157
08.12.2021;712.450928;796.8078739;809.5922604
09.12.2021;712.9670877;796.0326004;808.3778121
10.12.2021;716.0127634;796.5910914;807.9399739
11.12.2021;715.9732175;798.5348738;808.7942126
12.12.2021;715.4428491;798.2346825;808.3731232
13.12.2021;717.0451257;797.6898771;808.2955348
14.12.2021;711.22561;798.8953532;808.9047141
15.12.2021;712.4096629;794.3928101;805.9408037
16.12.2021;714.7590152;795.247188;807.7329255
17.12.2021;710.6531634;796.5566259;809.1348552
18.12.2021;710.4211557;793.947661;806.8649485
19.12.2021;708.0779361;794.2899324;806.3676253
20.12.2021;708.0934934;792.7221082;804.6773521
21.12.2021;704.7148428;792.3246666;804.2394325
22.12.2021;707.1010099;789.924782;801.3094492
23.12.2021;706.1536444;791.3619344;802.1959842
24.12.2021;708.4637139;790.2149168;800.6341326
25.12.2021;703.6718706;791.8418763;802.321825
26.12.2021;703.1258102;788.6474999;798.2099927
27.12.2021;704.5431744;788.0772747;797.0897423
28.12.2021;705.6741765;788.3704278;797.7760876
29.12.2021;705.5197661;788.9422874;797.3283356
30.12.2021;703.2826454;788.1408658;796.2644159
31.12.2021;698.6219944;786.6612216;795.3512413
01.01.2022;699.531647;783.2058065;792.9928424
02.01.2022;698.9415822;784.0736674;794.273975
03.01.2022;696.049704;783.9576623;795.0495608
04.01.2022;697.0918265;782.2324487;793.020996
05.01.2022;697.7221911;783.042268;794.4132986
06.01.2022;703.3266031;783.457123;793.6958134
07.01.2022;706.6630298;786.8694329;797.5891306
08.01.2022;708.5271484;789.3992265;800.2112553
09.01.2022;708.735327;790.7602463;801.0629953
10.01.2022;709.6149587;790.9105317;802.16083
11.01.2022;706.6030154;792.3229588;802.7582313
12.01.2022;707.4095357;790.7066718;800.7106513
13.01.2022;708.4415738;791.5713694;802.301878
14.01.2022;707.389526;792.9461649;802.352342
15.01.2022;711.0030661;792.1259682;801.8472786
16.01.2022;712.6095137;794.6929201;804.8060336
17.01.2022;709.1678715;795.7775785;805.0905835
18.01.2022;711.4916154;793.675326;804.4023336
19.01.2022;710.551762;795.0692015;806.8087709
20.01.2022;708.9131312;794.2219596;805.702763
21.01.2022;709.8077712;793.5224625;803.8554644
22.01.2022;711.4031798;794.3886641;806.0484529
23.01.2022;712.7484981;795.600352;807.0297097
24.01.2022;715.7783456;795.9540986;807.4773765
25.01.2022;719.8748965;798.0994586;808.5866002
26.01.2022;723.9388072;800.8792051;811.8735403
27.01.2022;724.2547647;803.6233443;814.6557075
28.01.2022;722.889593;803.8801218;814.4198225
29.01.2022;720.6286913;803.4126329;813.0710037
30.01.2022;719.9648641;802.0639627;812.049092
31.01.2022;719.5963073;801.8564756;812.5613102
01.02.2022;720.6190185;801.815727;813.1502
02.02.2022;722.4763911;802.4925648;814.6865664
03.02.2022;722.9641724;803.4751149;816.1514103
04.02.2022;723.7457384;804.1651667;815.9011706
05.02.2022;721.4344825;804.7899762;816.3153174
06.02.2022;720.3809536;803.6853396;815.1686804
07.02.2022;718.231452;803.4271391;815.4505044
08.02.2022;720.8232623;802.1758447;814.640149
09.02.2022;719.0353433;803.2914482;816.3482418
10.02.2022;721.9433506;801.4582762;815.1761707
11.02.2022;723.7286441;804.0257602;817.0828004
12.02.2022;721.5944733;805.2762375;818.8697269
13.02.2022;719.8321824;804.2448969;817.6124734
14.02.2022;715.9145219;803.5225626;816.8959385
15.02.2022;714.7173951;801.406242;813.9400789
16.02.2022;716.1476833;800.9262894;814.2114508
17.02.2022;716.8411777;800.9168676;815.2098982
18.02.2022;713.4076965;801.2726512;815.4629092
19.02.2022;712.2640152;798.7061254;812.2041478
20.02.2022;711.5979174;797.8487297;811.0598896
21.02.2022;713.7769928;797.8324461;810.5780206
22.02.2022;714.031674;799.4291775;811.2186632
23.02.2022;713.2042251;799.9714231;812.5675834
24.02.2022;711.4600931;799.2564212;812.4486317
25.02.2022;709.2107755;798.1021567;810.866767
26.02.2022;709.3492459;797.0157452;809.304626
27.02.2022;709.9448479;798.068135;809.5292092
28.02.2022;711.5975148;798.8678242;809.8728542
01.03.2022;707.8236445;800.2755345;811.3614397
02.03.2022;706.1938272;797.9869197;808.4026993
03.03.2022;705.9922917;797.3302987;808.1302004
04.03.2022;707.0781342;797.0238832;807.2842918
05.03.2022;711.0098736;798.2502394;807.7675073
06.03.2022;708.9956468;801.2309576;810.2734192
07.03.2022;708.8517764;799.6677922;808.3739274
08.03.2022;710.0775744;799.62487;807.7873171
09.03.2022;710.6009145;800.4880653;808.2809166
10.03.2022;711.1352824;800.7208436;809.2369642
11.03.2022;711.7375463;801.3321311;808.8868872
12.03.2022;712.0203694;801.5604674;809.4920617
13.03.2022;713.7984088;801.6643557;808.7033337
14.03.2022;712.4111428;802.7109238;810.3790923
15.03.2022;709.1439565;801.968936;809.8991092
16.03.2022;709.8598065;799.5063067;809.2161503
17.03.2022;710.5012874;800.0305749;809.6236523
18.03.2022;710.0608627;800.8021397;809.6220361
19.03.2022;708.7944347;800.5445104;809.5270945
20.03.2022;708.7775238;800.4498133;809.3392008
21.03.2022;708.9279597;800.2707794;808.5440294
22.03.2022;706.2870018;800.8625564;810.1319259
23.03.2022;705.6248059;799.2564682;808.1782609
24.03.2022;704.8353586;798.5730626;808.36277
25.03.2022;702.5183924;798.4312745;808.0557695
26.03.2022;700.0743898;797.4466221;806.856669
27.03.2022;700.7047019;796.0411109;806.9970632
28.03.2022;698.6773595;795.8135371;807.396741
29.03.2022;699.6318339;794.6896669;806.7496434
30.03.2022;702.1344642;795.7208954;807.7095474
31.03.2022;703.719142;797.4469858;808.7697273
01.04.2022;702.4999295;798.6963379;809.7740699
02.04.2022;701.407305;797.8295019;809.2407707
03.04.2022;700.6392405;797.7182349;806.5565409
04.04.2022;701.4159711;796.995521;805.7028535
05.04.2022;700.5321884;797.9873096;806.3113305
06.04.2022;699.6386497;797.8411518;805.344668
07.04.2022;700.6862901;797.6363694;804.807101
08.04.2022;701.1388274;798.5786676;805.0505878
09.04.2022;700.6317056;798.2354177;806.296799
10.04.2022;702.4984794;797.9563135;806.1347961
11.04.2022;700.7666256;799.2846548;808.52441
12.04.2022;702.4293091;798.554286;806.7624262
13.04.2022;704.6176189;799.751649;808.9152386
14.04.2022;704.8446758;800.9842567;808.8106548
15.04.2022;704.1474574;801.1973131;808.7345731
16.04.2022;702.9662754;800.5160445;808.0703596
17.04.2022;704.7551429;799.8356104;806.86694
18.04.2022;699.0731587;801.2528295;807.9517604
19.04.2022;698.7956208;797.8516748;804.5560116
20.04.2022;695.9161281;797.84221;805.0120469
21.04.2022;693.8789265;796.4268385;802.8196695
22.04.2022;695.7487371;795.1879516;800.1629125
23.04.2022;695.0005111;796.0176369;801.788069
24.04.2022;695.5793678;795.7169185;801.503566
25.04.2022;697.4451663;796.1219403;802.9279259
26.04.2022;696.7850855;797.2264619;803.5548304
27.04.2022;693.6382942;797.3825932;803.3645051
28.04.2022;693.4020697;795.3262794;801.54635
29.04.2022;693.1191615;795.3790252;801.3214183
30.04.2022;689.8781682;795.1726878;800.311716
01.05.2022;689.3436102;793.55846;798.1342455
02.05.2022;691.3962354;793.3730431;798.4862444
03.05.2022;689.9612352;794.9389948;799.4252508
04.05.2022;688.4376768;794.2434012;797.882197
05.05.2022;691.1526193;793.7428008;797.2767849
06.05.2022;689.84844;795.848273;799.368982
07.05.2022;688.5419361;795.4305498;798.2572359
08.05.2022;687.7657681;795.0181895;797.7684307
09.05.2022;687.8593846;794.2846237;797.6632462
10.05.2022;690.7513754;794.7793683;799.631059
11.05.2022;692.315094;796.7345959;801.0802457
12.05.2022;691.0131559;797.9886463;802.0213627
13.05.2022;689.2691947;797.1060373;801.555891
14.05.2022;688.19697;796.3628436;800.748911
15.05.2022;687.3648935;795.9538012;799.6006246
16.05.2022;688.4887506;795.3765022;799.0068556
17.05.2022;687.1445212;796.8515186;800.1735819
18.05.2022;684.9676875;795.7655722;798.7097927
19.05.2022;683.786312;794.2787541;797.3438977
20.05.2022;683.0618441;793.538139;796.1406227
21.05.2022;681.9382285;793.2211566;794.9514877
22.05.2022;683.4818257;792.3722612;794.9831836
23.05.2022;686.9696138;793.7442661;795.8574687
24.05.2022;685.1325532;796.2295862;797.8388667
25.05.2022;685.5050276;795.4853564;797.5398694
26.05.2022;686.4769976;795.8792017;797.8736807
27.05.2022;686.9500653;796.0317196;799.151236
28.05.2022;686.916819;796.6188568;799.717339
29.05.2022;685.7224848;797.0472837;800.2953877
30.05.2022;686.8714304;796.7539264;799.331552
31.05.2022;688.827179;797.4494616;800.5940019
01.06.2022;690.5044886;798.8782009;802.2197223
02.06.2022;691.541008;799.900639;803.417321
03.06.2022;693.4234613;800.7768887;805.8321701
04.06.2022;692.7148523;802.0606651;806.8764547
05.06.2022;695.4157134;801.9399098;806.6656731
06.06.2022;695.1465551;803.7960665;808.5558181
07.06.2022;698.0239477;803.596119;808.6695024
08.06.2022;697.8472418;805.7818391;811.2242668
09.06.2022;700.982441;805.790063;810.8606929
10.06.2022;707.0570115;808.2459681;813.5096955
11.06.2022;709.35126;812.0994976;816.6611911
12.06.2022;709.7319444;813.6656095;817.6204617
13.06.2022;711.6904948;813.9345633;818.7169233
14.06.2022;715.4834133;815.5675765;821.2131275
15.06.2022;715.3085641;817.79456;823.7611862
16.06.2022;714.8116352;817.7782492;823.2187118
17.06.2022;715.415957;817.3970291;822.9770331
18.06.2022;715.9585999;817.5442754;823.1411343
19.06.2022;718.616122;818.2915675;823.183033
20.06.2022;716.4550405;820.6063198;825.4319792
21.06.2022;716.0523533;819.4807749;824.8911026
22.06.2022;716.9945429;818.753407;823.839842
23.06.2022;717.9735277;819.1248128;825.0870424
24.06.2022;719.0458647;819.5843367;826.5625443
25.06.2022;719.1004042;820.5266705;826.7400282
26.06.2022;719.022709;820.7775971;827.243382
27.06.2022;717.1092368;820.5779566;827.2994032
28.06.2022;717.0601364;819.7005565;825.783777
29.06.2022;715.9923518;819.8867563;825.6607749
30.06.2022;719.2940775;818.8920204;824.5978393
01.07.2022;714.5398813;821.0726679;826.5257744
02.07.2022;714.4309493;817.968081;822.7068903
03.07.2022;718.5529093;818.1904689;822.8327071
04.07.2022;718.1012441;820.5665467;825.4573733
05.07.2022;718.2975761;820.137971;823.6646904
06.07.2022;718.5658702;820.5160043;824.0873708
07.07.2022;719.0645995;820.5687764;825.2068311
08.07.2022;716.1448032;820.6395575;824.9018721
09.07.2022;714.8957502;818.9681325;823.60652
10.07.2022;711.5572407;818.2115768;821.4702259
11.07.2022;711.8203385;816.3315104;819.627186
12.07.2022;709.0787207;816.5479614;819.2976778
13.07.2022;706.6882234;814.2112482;817.2621604
14.07.2022;702.4452971;812.64125;815.7722588
15.07.2022;700.6330573;810.376062;813.2222507
16.07.2022;701.6867161;809.0041584;812.0667211
17.07.2022;701.4692554;809.462919;812.4828276
18.07.2022;700.3314387;809.1728351;811.7945748
19.07.2022;704.0856872;808.596487;812.1006738
20.07.2022;704.655473;810.9828108;815.0808696
21.07.2022;702.0482032;811.4914294;815.9434711
22.07.2022;704.4617021;810.0001753;814.5575988
23.07.2022;706.7634233;811.3004032;816.9877437
24.07.2022;707.617279;813.1423053;818.4069533
25.07.2022;708.3735034;814.022132;818.7904064
26.07.2022;704.5103338;814.4019297;818.4742773
27.07.2022;705.0350405;811.9775826;815.3885652
28.07.2022;703.0808102;812.6695967;815.5776707
29.07.2022;704.5358465;811.2525359;814.3825698
30.07.2022;704.9580028;812.0900629;816.3057723
31.07.2022;704.8486086;812.2480293;816.141362
01.08.2022;705.4947011;812.1084498;816.2143192
02.08.2022;702.3286564;812.2148201;816.855755
03.08.2022;701.5478305;810.1142081;814.5529902
04.08.2022;699.3703466;810.1182708;813.4355637
05.08.2022;701.1337538;808.3634461;810.8972196
06.08.2022;704.1103673;809.1730989;811.170179
07.08.2022;704.8796466;811.0132311;812.996088
08.08.2022;706.9864945;811.3909486;814.1656962
09.08.2022;706.8972273;812.8057408;815.9975593
10.08.2022;706.4143795;812.1008195;815.8616906
11.08.2022;703.4336925;811.5765359;816.3347511
12.08.2022;704.045535;809.4062797;814.356567
13.08.2022;702.7076365;809.933303;815.8214763
14.08.2022;702.2478995;809.1451174;814.7131607
15.08.2022;701.7468855;808.5144501;815.060683
16.08.2022;697.1370234;808.2349786;814.3861798
17.08.2022;698.238129;805.4989519;811.0387631
18.08.2022;699.0507914;806.0952973;811.8948697
19.08.2022;699.662534;806.9864658;813.023917
20.08.2022;701.1628517;807.2255932;812.5704726
21.08.2022;702.6129038;808.066972;813.1578631
22.08.2022;701.3275641;808.9983027;813.2785887
23.08.2022;699.9760674;807.8116623;811.5956498
24.08.2022;704.7815209;806.5597017;810.8587202
25.08.2022;700.2399282;809.8242697;813.8088226
26.08.2022;697.3008855;807.0319658;811.1422632
27.08.2022;700.0187284;805.0393839;809.1233984
28.08.2022;700.903867;806.420056;810.2245656
29.08.2022;702.562787;806.9064334;812.01811
30.08.2022;700.7062686;807.7006013;813.2569153
31.08.2022;699.8510514;806.1028037;810.8054617
01.09.2022;700.3284303;805.580907;810.5630741
02.09.2022;697.3266977;805.8445372;811.5329681
03.09.2022;696.2526366;804.0096976;808.5922195
04.09.2022;697.1547762;803.7611636;808.4685396
05.09.2022;695.7848752;804.0995479;809.8437432
06.09.2022;693.4944124;803.0245126;808.5032788
07.09.2022;691.1513253;801.1745639;806.0520482
08.09.2022;691.4039301;800.0486005;804.7481461
09.09.2022;691.6017455;800.1764298;803.9743453
10.09.2022;692.9261615;800.7523335;804.9647389
11.09.2022;695.5191906;801.9052661;805.2675752
12.09.2022;699.5952795;803.3058698;807.1103041
13.09.2022;702.0886818;805.9204665;809.2665609
14.09.2022;701.9996299;807.6289989;809.4090788
15.09.2022;701.6097851;807.1925658;809.5769722
16.09.2022;701.0556265;807.0374947;808.5735721
17.09.2022;701.5094802;806.8661854;809.4349281
18.09.2022;700.4540624;806.9639178;809.7055431
19.09.2022;699.0115874;806.1996442;808.4829996
20.09.2022;696.2479187;804.9842006;807.2311827
21.09.2022;695.9341515;802.8850591;804.5493281
22.09.2022;698.4002666;803.3776334;805.2521712
23.09.2022;695.4479992;805.0842874;807.626831
24.09.2022;694.983775;802.8731628;804.8055211
25.09.2022;695.0019072;803.2293622;804.5438544
26.09.2022;696.6133835;803.3226115;804.7997745
27.09.2022;697.620021;804.2975128;805.7729024
28.09.2022;695.8812968;804.819784;806.4995347
29.09.2022;696.7512711;803.1235984;805.6897826
30.09.2022;697.5087048;803.8140241;806.8406532
01.10.2022;694.3670379;803.9753876;807.4519384
02.10.2022;694.7938002;802.0136571;804.6589837
03.10.2022;692.9247852;802.879154;804.3237256
04.10.2022;694.4628071;801.5497559;803.4251229
05.10.2022;692.5124912;802.930403;803.5172887
06.10.2022;689.3732093;801.2509666;801.541491
07.10.2022;688.0909093;798.9874862;799.972763
08.10.2022;687.0883504;797.8710275;797.8448392
09.10.2022;688.1999119;796.654815;797.0268626
10.10.2022;687.3437449;797.4458435;797.6190854
11.10.2022;684.2434767;796.867781;797.0628723
12.10.2022;686.0078846;795.1550534;794.7549088
13.10.2022;689.4249102;796.2494814;795.6890639
14.10.2022;689.0158589;797.7636249;798.6615734
15.10.2022;692.237785;797.1251175;798.6073331
16.10.2022;691.2337712;799.6814474;801.1250669
17.10.2022;687.6218303;798.4759118;799.3018826
18.10.2022;688.3923846;795.9081907;795.8016065
19.10.2022;686.92867;796.0548235;795.9266322
20.10.2022;686.7805666;794.8883237;794.4023902
21.10.2022;683.4719645;794.9345792;792.9308944
22.10.2022;680.8076369;792.840529;789.9636175
23.10.2022;679.0842951;791.1553069;787.71894
24.10.2022;677.4764949;790.201776;786.2588151
25.10.2022;675.1962479;789.3653163;785.019142
26.10.2022;672.6354611;788.3054081;782.5376798
27.10.2022;670.3269914;786.5758448;781.1686563
28.10.2022;669.6955335;784.9349688;779.1155912
29.10.2022;671.1467281;784.3590293;779.4786173
30.10.2022;670.8372265;784.8720953;779.7011908
31.10.2022;669.1316713;784.0853918;777.8292885
01.11.2022;669.8044633;782.7207765;776.2264521
02.11.2022;670.7420573;783.4379628;775.726488
03.11.2022;670.8524103;783.7670718;776.949084
04.11.2022;668.9941683;783.4804847;776.4952445
05.11.2022;669.2379001;781.9517468;774.9702201
06.11.2022;666.0198308;782.3193161;773.6149253
07.11.2022;665.1776261;780.0801245;770.2470085
08.11.2022;664.6250997;779.5780961;769.7776632
09.11.2022;666.4587195;778.3532578;769.1769824
10.11.2022;669.412997;779.4602238;771.1040864
11.11.2022;671.5455195;781.2002597;773.5714679
12.11.2022;670.4715427;782.3297632;775.0865751
13.11.2022;668.4803753;781.578969;772.8330524
14.11.2022;668.1267974;780.2822092;771.4620547
15.11.2022;666.5140762;780.1452383;771.524182
16.11.2022;666.8989272;779.2444218;769.9042048
17.11.2022;666.6211561;779.259028;769.2604815
18.11.2022;665.2762527;778.3534734;768.9739395
19.11.2022;663.7321365;777.5441044;768.3675068
20.11.2022;661.9526082;776.3112419;768.3587588
21.11.2022;664.8057555;775.1973188;766.7765796
22.11.2022;663.7247301;776.9596576;769.0295506
23.11.2022;662.5184711;776.4693028;769.509383
24.11.2022;667.9138209;775.2559058;769.013639
25.11.2022;666.4927228;778.6174134;772.2594714
26.11.2022;665.0129279;777.1794119;771.0449162
27.11.2022;662.0166981;776.2703894;770.3235024
28.11.2022;660.2498773;774.510626;767.8075573
29.11.2022;657.6594205;773.1007864;766.9240613
30.11.2022;657.3422073;770.8737743;764.7195783
01.12.2022;659.1137585;770.1732993;765.0653517
02.12.2022;658.2915623;771.7557967;765.4636873
03.12.2022;658.2599729;771.1932395;766.4337464
04.12.2022;658.4225727;771.4058691;765.8119033
05.12.2022;658.2119907;771.729322;765.4538135
06.12.2022;655.9158666;771.5476636;765.5276715
07.12.2022;655.5887134;770.2930232;763.528915
08.12.2022;653.8782713;769.9616471;762.1195506
09.12.2022;656.365098;769.1099103;760.1139919
10.12.2022;658.3466682;770.6550287;762.4211118
11.12.2022;656.6722886;771.9582116;762.179442
